experiment;function;algorithm;bkpSize;n;t
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.042747ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047442ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.043837ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047515ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046845ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046058ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.049413ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047923ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.042235ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.048953ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045145ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047004ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.044851ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045835ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047774ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.048283ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.043838ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045234ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.048771ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.048173ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045374ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047079ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.04716ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047965ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.055137ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045287ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.063195ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.070145ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.065346ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.069216ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.069678ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.067264ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.058031ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.067361ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066037ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.065239ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.06912ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.061547ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.062749ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.062683ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.063158ms
