experiment;function;algorithm;bkpSize;n;t
compare_algorithms;fixedBkpSize;backtracking;100;9;0.085581ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.115231ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.056202ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.092044ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.117897ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.077474ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.103005ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.104368ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.077288ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.150679ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.180627ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.106189ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.119292ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.131458ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.090313ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.100479ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.049484ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.064851ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.143577ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.096266ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.111885ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.129683ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.106349ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.200102ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.105908ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.143256ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.153371ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.14476ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.192357ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.085049ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.199374ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.124421ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.083585ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.083866ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.133018ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.111823ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.137278ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.111329ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.073965ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.079011ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.148221ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.156384ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.085075ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.154202ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.077078ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.119233ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.139878ms
compare_algorithms;fixedBkpSize;backtracking;100;10;0.140654ms
