experiment;function;algorithm;bkpSize;n;t
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;564;564;13.319ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;565;565;13.3956ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;566;566;13.4276ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;567;567;13.497ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;568;568;13.518ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;569;569;13.5806ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;570;570;13.6952ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;571;571;13.6714ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;572;572;13.6976ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;573;573;13.7717ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;574;574;13.799ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;575;575;13.8368ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;576;576;13.9155ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;577;577;13.9569ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;578;578;13.9837ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;579;579;14.0574ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;580;580;14.1259ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;581;581;14.1479ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;582;582;14.1743ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;583;583;14.2502ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;584;584;14.2745ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;585;585;14.3531ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;586;586;14.3911ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;587;587;14.4249ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;588;588;14.4911ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;589;589;14.5246ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;590;590;14.5956ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;591;591;14.6403ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;592;592;14.7092ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;593;593;14.731ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;594;594;14.8822ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;595;595;14.9158ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;596;596;14.8772ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;597;597;14.9389ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;598;598;15.0013ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;599;599;15.0611ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;600;600;15.0785ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;601;601;15.1563ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;602;602;15.2035ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;603;603;15.2366ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;604;604;15.3001ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;605;605;15.3414ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;606;606;15.4237ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;607;607;15.4741ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;608;608;15.5028ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;609;609;15.5426ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;610;610;15.6069ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;611;611;15.6427ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;612;612;15.7029ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;613;613;15.7803ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;614;614;15.7946ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;615;615;15.8623ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;616;616;15.8903ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;617;617;15.9594ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;618;618;16.0065ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;619;619;16.08ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;620;620;16.1608ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;621;621;16.1744ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;622;622;16.2287ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;623;623;16.2811ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;624;624;16.317ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;625;625;16.3874ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;626;626;16.4489ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;627;627;16.4859ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;628;628;16.5398ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;629;629;16.5744ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;630;630;16.6474ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;631;631;16.7272ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;632;632;16.7745ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;633;633;16.8293ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;634;634;16.8681ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;635;635;16.8949ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;636;636;16.9757ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;637;637;17.0245ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;638;638;17.0802ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;639;639;17.15ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;640;640;17.1886ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;641;641;17.2406ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;642;642;17.2709ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;643;643;17.3687ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;644;644;17.3948ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;645;645;17.482ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;646;646;17.4947ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;647;647;17.5552ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;648;648;17.6325ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;649;649;17.6687ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;650;650;17.7168ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;651;651;17.7766ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;652;652;17.8569ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;653;653;17.8963ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;654;654;17.9828ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;655;655;18.0139ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;656;656;18.064ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;657;657;18.1121ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;658;658;18.1883ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;659;659;18.2368ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;660;660;18.2623ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;661;661;18.3341ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;662;662;18.4071ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;663;663;18.4686ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;664;664;18.5001ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;665;665;18.5612ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;666;666;18.6131ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;667;667;18.6773ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;668;668;18.7225ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;669;669;18.7882ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;670;670;18.8439ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;671;671;18.8946ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;672;672;18.9532ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;673;673;19.0072ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;674;674;19.066ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;675;675;19.1245ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;676;676;19.2476ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;677;677;19.241ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;678;678;19.2942ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;679;679;19.356ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;680;680;19.426ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;681;681;19.4744ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;682;682;19.5227ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;683;683;19.5947ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;684;684;19.6437ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;685;685;19.7049ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;686;686;19.7963ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;687;687;19.8134ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;688;688;19.9003ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;689;689;19.937ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;690;690;20.0345ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;691;691;20.0705ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;692;692;20.1018ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;693;693;20.1644ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;694;694;20.2343ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;695;695;20.2893ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;696;696;20.4404ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;697;697;20.4249ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;698;698;20.4657ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;699;699;20.5176ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;700;700;20.5771ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;701;701;20.6384ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;702;702;20.7146ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;703;703;20.7464ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;704;704;20.8096ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;705;705;20.8676ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;706;706;20.988ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;707;707;21.0345ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;708;708;21.0476ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;709;709;21.2371ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;710;710;21.1924ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;711;711;21.2328ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;712;712;21.3366ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;713;713;21.3407ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;714;714;21.4044ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;715;715;21.5389ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;716;716;21.5279ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;717;717;21.6094ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;718;718;21.6455ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;719;719;21.7206ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;720;720;21.7787ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;721;721;21.8281ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;722;722;21.9124ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;723;723;21.9485ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;724;724;22.0315ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;725;725;22.0731ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;726;726;22.1787ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;727;727;22.2325ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;728;728;22.2496ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;729;729;22.3344ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;730;730;22.3723ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;731;731;22.4736ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;732;732;22.5249ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;733;733;22.6355ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;734;734;22.6342ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;735;735;22.7137ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;736;736;22.741ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;737;737;22.8349ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;738;738;22.8758ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;739;739;22.9814ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;740;740;22.9948ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;741;741;23.0827ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;742;742;23.169ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;743;743;23.1892ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;744;744;23.2527ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;745;745;23.3282ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;746;746;23.3938ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;747;747;23.4474ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;748;748;23.5201ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;749;749;23.5636ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;750;750;23.6806ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;751;751;23.7135ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;752;752;23.753ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;753;753;23.8262ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;754;754;23.8936ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;755;755;23.9744ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;756;756;24.0228ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;757;757;24.067ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;758;758;24.1352ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;759;759;24.2545ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;760;760;24.2611ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;761;761;24.3982ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;762;762;24.4056ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;763;763;24.4745ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;764;764;24.5507ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;765;765;24.5871ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;766;766;24.6775ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;767;767;24.7594ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;768;768;24.8472ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;769;769;24.8383ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;770;770;24.9196ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;771;771;24.9715ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;772;772;25.1806ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;773;773;25.1201ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;774;774;25.1928ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;775;775;25.2563ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;776;776;25.3389ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;777;777;25.3804ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;778;778;25.4769ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;779;779;25.5373ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;780;780;25.5957ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;781;781;25.6592ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;782;782;25.6803ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;783;783;25.8293ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;784;784;25.8288ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;785;785;25.9224ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;786;786;25.9557ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;787;787;26.0498ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;788;788;26.1099ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;789;789;26.1653ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;790;790;26.2659ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;791;791;26.3011ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;792;792;26.3805ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;793;793;26.4564ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;794;794;26.4819ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;795;795;26.573ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;796;796;26.6477ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;797;797;26.7214ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;798;798;26.8156ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;799;799;26.8485ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;800;800;26.882ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;801;801;27.0018ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;802;802;27.0466ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;803;803;27.0903ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;804;804;27.1813ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;805;805;27.2615ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;806;806;27.3245ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;807;807;27.4746ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;808;808;27.4529ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;809;809;27.5401ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;810;810;27.5829ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;811;811;27.6383ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;812;812;27.7142ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;813;813;27.8584ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;814;814;27.8556ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;815;815;27.9072ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;816;816;27.9941ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;817;817;28.088ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;818;818;28.1347ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;819;819;28.2022ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;820;820;28.2714ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;821;821;28.3583ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;822;822;28.4109ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;823;823;28.475ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;824;824;28.5578ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;825;825;28.6383ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;826;826;28.6601ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;827;827;28.8102ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;828;828;28.84ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;829;829;28.9107ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;830;830;28.9664ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;831;831;29.0554ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;832;832;29.1144ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;833;833;29.1716ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;834;834;29.2605ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;835;835;29.3858ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;836;836;29.3791ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;837;837;29.4511ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;838;838;29.5288ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;839;839;29.6338ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;840;840;29.727ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;841;841;29.7426ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;842;842;29.8001ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;843;843;29.8941ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;844;844;29.948ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;845;845;30.0073ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;846;846;30.0981ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;847;847;30.2009ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;848;848;30.2507ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;849;849;30.3137ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;850;850;30.4158ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;851;851;30.4859ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;852;852;30.5063ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;853;853;30.5891ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;854;854;30.7404ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;855;855;30.7272ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;856;856;30.8348ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;857;857;30.8972ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;858;858;30.9558ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;859;859;31.0182ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;860;860;31.1407ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;861;861;31.1949ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;862;862;31.2331ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;863;863;31.3149ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;864;864;31.421ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;865;865;31.4474ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;866;866;31.6062ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;867;867;31.6741ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;868;868;31.6922ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;869;869;31.7525ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;870;870;31.8185ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;871;871;31.909ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;872;872;31.9971ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;873;873;32.0467ms
compare_algorithms;allItemsSize1Value1_nEqualsW;dynamic_programming;874;874;32.144ms
